picks_date,team_1,team_2,match_id,event_id,best_of,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,date,team_1-1,team_2-1,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id-1,match_id-1,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
02-05-2019,SJ,London,2332802,4568,3,Overpass,Vertigo,0.0,Train,Nuke,0.0,Inferno,Mirage,02-05-2019,London,SJ,Mirage,12,16,2,2,4,9,8,7,4568,2332802,66,92,0,2,2
02-05-2019,Grayhound,fnatic,2332780,4236,3,Train,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,02-05-2019,fnatic,Grayhound,Inferno,16,12,1,2,6,7,10,5,4236,2332780,10,50,2,1,1
02-05-2019,Nemiga,ex-3DMAX,2332903,4540,3,Train,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Nuke,02-05-2019,Nemiga,ex-3DMAX,Nuke,9,16,2,1,7,8,2,8,4540,2332903,46,44,0,2,2
02-05-2019,Grayhound,fnatic,2332780,4236,3,Train,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,02-05-2019,fnatic,Grayhound,Mirage,16,19,2,2,10,5,5,10,4236,2332780,10,50,2,1,1
02-05-2019,Izako Boars,Ambush,2332803,4568,3,Vertigo,Train,0.0,Nuke,Mirage,0.0,Dust2,Overpass,02-05-2019,Ambush,Izako Boars,Dust2,16,10,1,2,8,3,8,7,4568,2332803,76,83,2,0,1
02-05-2019,Izako Boars,Ambush,2332803,4568,3,Vertigo,Train,0.0,Nuke,Mirage,0.0,Dust2,Overpass,02-05-2019,Ambush,Izako Boars,Overpass,16,9,1,2,8,2,8,7,4568,2332803,76,83,2,0,1
02-05-2019,Nemiga,ex-3DMAX,2332903,4540,3,Train,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Nuke,02-05-2019,Nemiga,ex-3DMAX,Dust2,8,16,2,1,3,12,5,4,4540,2332903,46,44,0,2,2
02-05-2019,SJ,London,2332802,4568,3,Overpass,Vertigo,0.0,Train,Nuke,0.0,Inferno,Mirage,02-05-2019,London,SJ,Inferno,3,16,2,1,3,12,0,4,4568,2332802,66,92,0,2,2
02-05-2019,Akopalipsa,AGF,2332801,4568,3,Overpass,Vertigo,0.0,Train,Dust2,0.0,Mirage,Nuke,02-05-2019,AGF,Akopalipsa,Mirage,16,11,1,1,6,9,10,2,4568,2332801,65,85,1,2,2
02-05-2019,Akopalipsa,AGF,2332801,4568,3,Overpass,Vertigo,0.0,Train,Dust2,0.0,Mirage,Nuke,02-05-2019,AGF,Akopalipsa,Inferno,8,16,2,2,1,8,7,8,4568,2332801,65,85,1,2,2
02-05-2019,Grayhound,fnatic,2332780,4236,3,Train,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,02-05-2019,fnatic,Grayhound,Overpass,16,2,1,1,15,0,1,2,4236,2332780,10,50,2,1,1
02-05-2019,Akopalipsa,AGF,2332801,4568,3,Overpass,Vertigo,0.0,Train,Dust2,0.0,Mirage,Nuke,02-05-2019,AGF,Akopalipsa,Nuke,12,16,2,1,8,7,4,9,4568,2332801,65,85,1,2,2
01-05-2019,NRG,FaZe,2332764,4236,3,Dust2,Inferno,0.0,Nuke,Cache,0.0,Train,Mirage,01-05-2019,FaZe,NRG,Mirage,11,16,2,2,3,9,8,7,4236,2332764,4,11,0,2,2
01-05-2019,fnatic,MIBR,2332769,4236,3,Train,Cache,0.0,Inferno,Dust2,0.0,Nuke,Overpass,01-05-2019,fnatic,MIBR,Overpass,9,16,2,1,6,9,3,7,4236,2332769,10,7,0,2,2
01-05-2019,mousesports,Renegades,2332768,4236,3,Dust2,Cache,0.0,Overpass,Nuke,0.0,Train,Inferno,01-05-2019,mousesports,Renegades,Inferno,16,7,1,1,11,4,5,3,4236,2332768,21,6,2,0,1
01-05-2019,NRG,FaZe,2332764,4236,3,Dust2,Inferno,0.0,Nuke,Cache,0.0,Train,Mirage,01-05-2019,FaZe,NRG,Train,12,16,2,1,8,7,4,9,4236,2332764,4,11,0,2,2
01-05-2019,Chiefs,ViCi,2332762,4236,3,Overpass,Mirage,0.0,Train,Cache,0.0,Dust2,Inferno,01-05-2019,Chiefs,ViCi,Dust2,16,14,1,2,8,7,8,7,4236,2332762,68,33,2,1,1
01-05-2019,Grayhound,Heroic,2332757,4236,3,Train,Dust2,0.0,Cache,Nuke,0.0,Inferno,Mirage,01-05-2019,Heroic,Grayhound,Inferno,15,19,2,1,12,3,3,12,4236,2332757,18,50,1,2,2
01-05-2019,Grayhound,Heroic,2332757,4236,3,Train,Dust2,0.0,Cache,Nuke,0.0,Inferno,Mirage,01-05-2019,Heroic,Grayhound,Mirage,16,5,1,1,11,4,5,1,4236,2332757,18,50,1,2,2
01-05-2019,Grayhound,Heroic,2332757,4236,3,Train,Dust2,0.0,Cache,Nuke,0.0,Inferno,Mirage,01-05-2019,Heroic,Grayhound,Overpass,11,16,2,1,10,5,1,11,4236,2332757,18,50,1,2,2
01-05-2019,Chiefs,ViCi,2332762,4236,3,Overpass,Mirage,0.0,Train,Cache,0.0,Dust2,Inferno,01-05-2019,Chiefs,ViCi,Inferno,5,16,2,1,4,11,1,5,4236,2332762,68,33,2,1,1
01-05-2019,Chiefs,ViCi,2332762,4236,3,Overpass,Mirage,0.0,Train,Cache,0.0,Dust2,Inferno,01-05-2019,Chiefs,ViCi,Nuke,16,10,1,2,10,1,6,9,4236,2332762,68,33,2,1,1
01-05-2019,fnatic,MIBR,2332769,4236,3,Train,Cache,0.0,Inferno,Dust2,0.0,Nuke,Overpass,01-05-2019,fnatic,MIBR,Nuke,4,16,2,2,4,1,0,15,4236,2332769,10,7,0,2,2
01-05-2019,mousesports,Renegades,2332768,4236,3,Dust2,Cache,0.0,Overpass,Nuke,0.0,Train,Inferno,01-05-2019,mousesports,Renegades,Train,16,12,1,2,8,5,8,7,4236,2332768,21,6,2,0,1
01-05-2019,MVP PK,BIG,2332770,4236,3,Cache,Mirage,0.0,Nuke,Train,0.0,Inferno,Dust2,01-05-2019,BIG,MVP PK,Overpass,16,5,1,2,6,0,10,5,4236,2332770,19,45,2,1,1
01-05-2019,Monolith,Nemiga,2332884,4569,3,Inferno,Vertigo,0.0,Train,Nuke,0.0,Dust2,Overpass,01-05-2019,Nemiga,Monolith,Dust2,16,9,1,2,7,3,9,6,4569,2332884,46,169,2,0,1
01-05-2019,Windigo,DreamEaters,2332882,4513,3,Vertigo,Inferno,0.0,Train,Nuke,0.0,Overpass,Dust2,01-05-2019,DreamEaters,Windigo,Overpass,16,11,1,1,5,10,11,1,4513,2332882,62,15,1,2,2
01-05-2019,MVP PK,BIG,2332770,4236,3,Cache,Mirage,0.0,Nuke,Train,0.0,Inferno,Dust2,01-05-2019,BIG,MVP PK,Dust2,8,16,2,1,4,11,4,5,4236,2332770,19,45,2,1,1
01-05-2019,Windigo,DreamEaters,2332882,4513,3,Vertigo,Inferno,0.0,Train,Nuke,0.0,Overpass,Dust2,01-05-2019,DreamEaters,Windigo,Dust2,9,16,2,1,4,11,5,5,4513,2332882,62,15,1,2,2
01-05-2019,Windigo,DreamEaters,2332882,4513,3,Vertigo,Inferno,0.0,Train,Nuke,0.0,Overpass,Dust2,01-05-2019,DreamEaters,Windigo,Mirage,14,16,2,2,8,7,6,9,4513,2332882,62,15,1,2,2
01-05-2019,Unique,Nemiga,2332904,4569,3,Overpass,Dust2,0.0,Train,Vertigo,0.0,Mirage,Inferno,01-05-2019,Unique,Nemiga,Inferno,10,16,2,1,8,7,2,9,4569,2332904,101,46,0,2,2
01-05-2019,Unique,Nemiga,2332904,4569,3,Overpass,Dust2,0.0,Train,Vertigo,0.0,Mirage,Inferno,01-05-2019,Unique,Nemiga,Mirage,20,22,2,2,10,5,5,10,4569,2332904,101,46,0,2,2
01-05-2019,Monolith,Nemiga,2332884,4569,3,Inferno,Vertigo,0.0,Train,Nuke,0.0,Dust2,Overpass,01-05-2019,Nemiga,Monolith,Overpass,16,3,1,2,4,0,12,3,4569,2332884,46,169,2,0,1
01-05-2019,MVP PK,BIG,2332770,4236,3,Cache,Mirage,0.0,Nuke,Train,0.0,Inferno,Dust2,01-05-2019,BIG,MVP PK,Inferno,16,7,1,1,12,3,4,4,4236,2332770,19,45,2,1,1
30-04-2019,BIG,Liquid,2332763,4236,3,Nuke,Mirage,0.0,Train,Cache,0.0,Dust2,Overpass,30-04-2019,Liquid,BIG,Overpass,16,3,1,2,4,0,12,3,4236,2332763,2,19,2,0,1
30-04-2019,BOOT-d[S],mousesports,2332765,4236,3,Overpass,Dust2,0.0,Nuke,Cache,0.0,Mirage,Train,30-04-2019,BOOT-d[S],mousesports,Mirage,2,16,2,2,0,3,2,13,4236,2332765,82,21,0,2,2
30-04-2019,BOOT-d[S],mousesports,2332765,4236,3,Overpass,Dust2,0.0,Nuke,Cache,0.0,Mirage,Train,30-04-2019,BOOT-d[S],mousesports,Train,6,16,2,1,3,12,3,4,4236,2332765,82,21,0,2,2
30-04-2019,Denial,Infinity,2332860,4556,3,Nuke,Mirage,0.0,Overpass,Vertigo,0.0,Inferno,Train,30-04-2019,Denial,Infinity,Inferno,16,7,1,2,7,1,9,6,4556,2332860,58,64,2,1,1
30-04-2019,Denial,Infinity,2332860,4556,3,Nuke,Mirage,0.0,Overpass,Vertigo,0.0,Inferno,Train,30-04-2019,Denial,Infinity,Train,14,16,2,1,4,11,10,5,4556,2332860,58,64,2,1,1
30-04-2019,Denial,Infinity,2332860,4556,3,Nuke,Mirage,0.0,Overpass,Vertigo,0.0,Inferno,Train,30-04-2019,Denial,Infinity,Dust2,16,13,1,1,10,5,6,8,4556,2332860,58,64,2,1,1
30-04-2019,MVP PK,eUnited,2332767,4236,3,Cache,Dust2,0.0,Inferno,Mirage,0.0,Train,Overpass,30-04-2019,eUnited,MVP PK,Overpass,17,19,2,2,8,7,7,8,4236,2332767,37,45,0,2,2
30-04-2019,BIG,Liquid,2332763,4236,3,Nuke,Mirage,0.0,Train,Cache,0.0,Dust2,Overpass,30-04-2019,Liquid,BIG,Dust2,16,7,1,2,4,4,12,3,4236,2332763,2,19,2,0,1
30-04-2019,MVP PK,eUnited,2332767,4236,3,Cache,Dust2,0.0,Inferno,Mirage,0.0,Train,Overpass,30-04-2019,eUnited,MVP PK,Train,9,16,2,1,6,9,3,7,4236,2332767,37,45,0,2,2
30-04-2019,Sinisters,All Knights,2332861,4555,3,Nuke,Dust2,0.0,Vertigo,Overpass,0.0,Mirage,Inferno,30-04-2019,Sinisters,All Knights,Mirage,12,16,2,2,6,7,6,9,4555,2332861,225,196,0,2,2
30-04-2019,NiP,Renegades,2332766,4236,3,Dust2,Cache,0.0,Overpass,Train,0.0,Nuke,Mirage,30-04-2019,NiP,Renegades,Mirage,16,12,1,1,12,3,4,9,4236,2332766,8,6,2,0,1
30-04-2019,Sinisters,All Knights,2332861,4555,3,Nuke,Dust2,0.0,Vertigo,Overpass,0.0,Mirage,Inferno,30-04-2019,Sinisters,All Knights,Inferno,8,16,2,1,6,9,2,7,4555,2332861,225,196,0,2,2
30-04-2019,Vaevictis,Unique,2332798,4569,3,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Inferno,Vertigo,30-04-2019,Unique,Vaevictis,Vertigo,16,12,1,1,7,8,9,4,4569,2332798,101,177,2,0,1
30-04-2019,Vaevictis,Unique,2332798,4569,3,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Inferno,Vertigo,30-04-2019,Unique,Vaevictis,Inferno,16,13,1,2,6,8,10,5,4569,2332798,101,177,2,0,1
30-04-2019,Windigo Academy,MAJESTY,2332876,4569,3,Overpass,Dust2,0.0,Vertigo,Train,0.0,Nuke,Inferno,30-04-2019,Windigo Academy,MAJESTY,Nuke,16,12,1,2,5,8,11,4,4569,2332876,221,194,2,0,1
30-04-2019,Windigo Academy,MAJESTY,2332876,4569,3,Overpass,Dust2,0.0,Vertigo,Train,0.0,Nuke,Inferno,30-04-2019,Windigo Academy,MAJESTY,Inferno,16,6,1,2,4,3,12,3,4569,2332876,221,194,2,0,1
30-04-2019,Windigo,NoChance,2332874,4513,3,Vertigo,Train,0.0,Overpass,Nuke,0.0,Mirage,Inferno,30-04-2019,NoChance,Windigo,Mirage,9,16,2,1,6,9,3,7,4513,2332874,49,15,0,2,2
30-04-2019,Windigo,NoChance,2332874,4513,3,Vertigo,Train,0.0,Overpass,Nuke,0.0,Mirage,Inferno,30-04-2019,NoChance,Windigo,Inferno,13,16,2,1,8,7,5,9,4513,2332874,49,15,0,2,2
30-04-2019,NiP,Renegades,2332766,4236,3,Dust2,Cache,0.0,Overpass,Train,0.0,Nuke,Mirage,30-04-2019,NiP,Renegades,Nuke,16,4,1,2,5,0,11,4,4236,2332766,8,6,2,0,1
29-04-2019,ex-3DMAX,Epsilon,2332723,4540,3,Train,Overpass,0.0,Vertigo,Nuke,0.0,Inferno,Mirage,29-04-2019,ex-3DMAX,Epsilon,Mirage,19,16,1,2,6,9,9,6,4540,2332723,44,24,2,1,1
29-04-2019,Nemiga,NoChance,2332845,4513,3,Train,Dust2,0.0,Nuke,Overpass,0.0,Mirage,Vertigo,29-04-2019,NoChance,Nemiga,Inferno,16,8,1,2,6,3,10,5,4513,2332845,51,47,2,1,1
29-04-2019,Nemiga,NoChance,2332845,4513,3,Train,Dust2,0.0,Nuke,Overpass,0.0,Mirage,Vertigo,29-04-2019,NoChance,Nemiga,Vertigo,16,7,1,2,6,2,10,5,4513,2332845,51,47,2,1,1
29-04-2019,ex-3DMAX,Epsilon,2332723,4540,3,Train,Overpass,0.0,Vertigo,Nuke,0.0,Inferno,Mirage,29-04-2019,ex-3DMAX,Epsilon,Dust2,16,14,1,2,7,8,9,6,4540,2332723,44,24,2,1,1
29-04-2019,Nemiga,NoChance,2332845,4513,3,Train,Dust2,0.0,Nuke,Overpass,0.0,Mirage,Vertigo,29-04-2019,NoChance,Nemiga,Mirage,6,16,2,1,5,10,1,6,4513,2332845,51,47,2,1,1
29-04-2019,ex-3DMAX,Epsilon,2332723,4540,3,Train,Overpass,0.0,Vertigo,Nuke,0.0,Inferno,Mirage,29-04-2019,ex-3DMAX,Epsilon,Inferno,11,16,2,1,2,13,9,3,4540,2332723,44,24,2,1,1
29-04-2019,Tricked,Windigo,2332846,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,29-04-2019,Windigo,Tricked,Overpass,16,7,1,2,5,3,11,4,4513,2332846,14,29,2,1,1
29-04-2019,Tricked,Windigo,2332846,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,29-04-2019,Windigo,Tricked,Nuke,6,16,2,2,1,6,5,10,4513,2332846,14,29,2,1,1
29-04-2019,All Knights,9z,2332852,4555,3,Dust2,Overpass,0.0,Train,Nuke,0.0,Mirage,Vertigo,29-04-2019,All Knights,9z,Vertigo,4,16,2,2,1,4,3,12,4555,2332852,196,179,0,2,2
29-04-2019,All Knights,9z,2332852,4555,3,Dust2,Overpass,0.0,Train,Nuke,0.0,Mirage,Vertigo,29-04-2019,All Knights,9z,Mirage,11,16,2,1,6,9,5,7,4555,2332852,196,179,0,2,2
29-04-2019,Tricked,Windigo,2332846,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,29-04-2019,Windigo,Tricked,Dust2,16,14,1,2,6,9,10,5,4513,2332846,14,29,2,1,1
28-04-2019,DreamEaters,GamerLegion,2332831,4513,3,Nuke,Vertigo,0.0,Inferno,Mirage,0.0,Dust2,Train,28-04-2019,DreamEaters,GamerLegion,Train,16,14,1,2,9,6,7,8,4513,2332831,76,36,1,2,2
28-04-2019,devils.one,AGO,2332830,4571,3,Inferno,Overpass,0.0,Nuke,Dust2,0.0,Mirage,Vertigo,28-04-2019,AGO,devils.one,Vertigo,11,16,2,2,6,6,5,10,4571,2332830,23,28,0,2,2
28-04-2019,devils.one,AGO,2332830,4571,3,Inferno,Overpass,0.0,Nuke,Dust2,0.0,Mirage,Vertigo,28-04-2019,AGO,devils.one,Mirage,17,19,2,2,6,9,9,6,4571,2332830,23,28,0,2,2
28-04-2019,Tricked,Epsilon,2332824,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,28-04-2019,Tricked,Epsilon,Dust2,16,11,1,1,10,5,6,6,4513,2332824,29,24,2,1,1
28-04-2019,Tricked,Epsilon,2332824,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,28-04-2019,Tricked,Epsilon,Overpass,16,13,1,1,11,4,5,9,4513,2332824,29,24,2,1,1
28-04-2019,Tricked,Epsilon,2332824,4513,3,Mirage,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,28-04-2019,Tricked,Epsilon,Nuke,7,16,2,2,2,6,5,10,4513,2332824,29,24,2,1,1
28-04-2019,DreamEaters,GamerLegion,2332831,4513,3,Nuke,Vertigo,0.0,Inferno,Mirage,0.0,Dust2,Train,28-04-2019,DreamEaters,GamerLegion,Overpass,5,16,2,1,5,10,0,6,4513,2332831,76,36,1,2,2
28-04-2019,DreamEaters,GamerLegion,2332831,4513,3,Nuke,Vertigo,0.0,Inferno,Mirage,0.0,Dust2,Train,28-04-2019,DreamEaters,GamerLegion,Dust2,8,16,2,1,8,7,0,9,4513,2332831,76,36,1,2,2
28-04-2019,OpTic,Vitality,2332825,4414,3,Cache,Dust2,0.0,Train,Mirage,0.0,Inferno,Overpass,28-04-2019,OpTic,Vitality,Nuke,6,16,2,2,3,4,3,12,4414,2332825,25,10,1,2,2
28-04-2019,OpTic,Vitality,2332825,4414,3,Cache,Dust2,0.0,Train,Mirage,0.0,Inferno,Overpass,28-04-2019,OpTic,Vitality,Overpass,16,7,1,2,5,3,11,4,4414,2332825,25,10,1,2,2
28-04-2019,OpTic,Vitality,2332825,4414,3,Cache,Dust2,0.0,Train,Mirage,0.0,Inferno,Overpass,28-04-2019,OpTic,Vitality,Inferno,11,16,2,1,7,8,4,8,4414,2332825,25,10,1,2,2
28-04-2019,FURIA,INTZ,2332833,4420,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Inferno,Train,28-04-2019,FURIA,INTZ,Mirage,19,15,1,1,9,6,6,9,4420,2332833,16,38,2,1,1
28-04-2019,FURIA,INTZ,2332833,4420,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Inferno,Train,28-04-2019,FURIA,INTZ,Train,12,16,2,1,8,7,4,9,4420,2332833,16,38,2,1,1
28-04-2019,FURIA,INTZ,2332833,4420,3,Dust2,Cache,0.0,Nuke,Overpass,0.0,Inferno,Train,28-04-2019,FURIA,INTZ,Inferno,16,4,1,1,11,4,5,0,4420,2332833,16,38,2,1,1
27-04-2019,NoChance,GamerLegion,2332822,4513,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Vertigo,Mirage,27-04-2019,NoChance,GamerLegion,Dust2,14,16,2,1,9,6,5,10,4513,2332822,51,36,1,2,2
27-04-2019,NoChance,GamerLegion,2332822,4513,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Vertigo,Mirage,27-04-2019,NoChance,GamerLegion,Mirage,5,16,2,2,1,5,4,11,4513,2332822,51,36,1,2,2
27-04-2019,NoChance,GamerLegion,2332822,4513,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Vertigo,Mirage,27-04-2019,NoChance,GamerLegion,Vertigo,16,12,1,2,7,6,9,6,4513,2332822,51,36,1,2,2
27-04-2019,devils.one,PACT,2332793,4571,3,Inferno,Nuke,0.0,Overpass,Dust2,0.0,Train,Vertigo,27-04-2019,devils.one,PACT,Mirage,16,13,1,1,12,3,4,10,4571,2332793,28,58,2,1,1
27-04-2019,Salamander,Budapest Five,2332823,4572,3,Dust2,Nuke,0.0,Cache,Overpass,0.0,Inferno,Mirage,27-04-2019,Budapest Five,Salamander,Inferno,15,19,2,2,8,7,7,8,4572,2332823,204,126,0,2,2
27-04-2019,Salamander,Budapest Five,2332823,4572,3,Dust2,Nuke,0.0,Cache,Overpass,0.0,Inferno,Mirage,27-04-2019,Budapest Five,Salamander,Mirage,17,19,2,1,8,7,7,8,4572,2332823,204,126,0,2,2
27-04-2019,devils.one,PACT,2332793,4571,3,Inferno,Nuke,0.0,Overpass,Dust2,0.0,Train,Vertigo,27-04-2019,devils.one,PACT,Vertigo,4,16,2,2,2,3,2,13,4571,2332793,28,58,2,1,1
27-04-2019,Vitality,Valiance,2332791,4414,3,Train,Cache,0.0,Overpass,Inferno,0.0,Dust2,Mirage,27-04-2019,Valiance,Vitality,Mirage,13,16,2,1,10,5,3,11,4414,2332791,17,10,0,2,2
27-04-2019,Vitality,Valiance,2332791,4414,3,Train,Cache,0.0,Overpass,Inferno,0.0,Dust2,Mirage,27-04-2019,Valiance,Vitality,Dust2,9,16,2,1,7,8,2,8,4414,2332791,17,10,0,2,2
27-04-2019,INTZ,Cloud9,2332797,4420,3,Inferno,Dust2,0.0,Cache,Nuke,0.0,Train,Overpass,27-04-2019,INTZ,Cloud9,Overpass,16,12,1,1,12,3,4,9,4420,2332797,38,37,2,0,1
27-04-2019,devils.one,PACT,2332793,4571,3,Inferno,Nuke,0.0,Overpass,Dust2,0.0,Train,Vertigo,27-04-2019,devils.one,PACT,Train,16,13,1,1,11,4,5,9,4571,2332793,28,58,2,1,1
27-04-2019,INTZ,Cloud9,2332797,4420,3,Inferno,Dust2,0.0,Cache,Nuke,0.0,Train,Overpass,27-04-2019,INTZ,Cloud9,Train,19,16,1,1,5,10,10,5,4420,2332797,38,37,2,0,1
26-04-2019,Infinity,Isurus,2332374,4338,3,Overpass,Nuke,0.0,Cache,Train,0.0,Mirage,Dust2,26-04-2019,Isurus,Infinity,Dust2,16,7,1,2,5,3,11,4,4338,2332374,60,136,2,0,1
26-04-2019,Denial,DETONA,2332375,4338,3,Nuke,Inferno,0.0,Cache,Dust2,0.0,Overpass,Mirage,26-04-2019,DETONA,Denial,Mirage,16,9,1,2,8,2,8,7,4338,2332375,90,116,2,0,1
26-04-2019,ATK,INTZ,2332787,4420,3,Mirage,Dust2,0.0,Inferno,Overpass,0.0,Train,Cache,26-04-2019,INTZ,ATK,Train,16,13,1,2,13,1,3,12,4420,2332787,38,40,2,0,1
26-04-2019,ATK,INTZ,2332787,4420,3,Mirage,Dust2,0.0,Inferno,Overpass,0.0,Train,Cache,26-04-2019,INTZ,ATK,Cache,16,5,1,1,12,3,4,2,4420,2332787,38,40,2,0,1
26-04-2019,Bad News Bears,Cloud9,2332788,4420,3,Nuke,Train,0.0,Cache,Overpass,0.0,Dust2,Inferno,26-04-2019,Bad News Bears,Cloud9,Dust2,4,16,2,1,4,11,0,5,4420,2332788,72,37,0,2,2
